Video,Label
COPTIERE_202502141500_D01_clip484_start483_371_763_1000.mp4,Standing
COPTIERE_202502141600_D03_clip143_start1396_586_1511_845.mp4,Standing
COPTIERE_202502151000_D02_clip249_start1243_302_1668_669.mp4,Lying
COPTIERE_202502151000_D04_clip174_start959_305_1443_763.mp4,Lying
COPTIERE_202502151000_D04_clip213_start88_416_267_710.mp4,Lying
COPTIERE_202502151200_D04_clip30_start0_369_275_827.mp4,Lying
COPTIERE_202502151300_D04_clip120_start428_295_927_660.mp4,Lying
COPTIERE_202502151400_D03_clip306_start852_811_1104_1015.mp4,Lying
COPTIERE_202502151400_D04_clip151_start1093_151_1405_688.mp4,Standing
COPTIERE_202502151400_D04_clip151_start1316_351_1901_830.mp4,Lying
COPTIERE_202502151500_D01_clip305_start1590_226_1713_424.mp4,Standing
COPTIERE_202502170900_D03_clip125_start772_480_818_595.mp4,Feeding
COPTIERE_202502170900_D03_clip15_start461_545_518_701.mp4,Feeding
COPTIERE_202502171200_D04_clip180_start1044_270_1476_706.mp4,Lying
COPTIERE_202502171200_D04_clip276_start1051_271_1491_568.mp4,Lying
COPTIERE_202502171400_D04_clip85_start2143_451_2559_834.mp4,Standing
COPTIERE_202502171500_D03_clip140_start1945_500_2079_588.mp4,Lying
CORDEMAIS_202403201000_D06_clip190_start1208_475_1430_599.mp4,Standing
CORDEMAIS_202403201100_D06_clip163_start135_788_513_1188.mp4,Lying
CORDEMAIS_202403201300_D06_clip235_start196_536_312_673.mp4,Standing
CORDEMAIS_202403201300_D08_clip176_start1071_371_1323_549.mp4,Lying
CORDEMAIS_202403201300_D08_clip79_start2312_485_2559_785.mp4,Feeding
CORDEMAIS_202403201500_D02_clip112_start1848_597_2424_1054.mp4,Standing
CORDEMAIS_202403210900_D03_clip218_start770_230_927_374.mp4,Lying
CORDEMAIS_202403210900_D03_clip65_start310_1025_986_1419.mp4,Lying
CORDEMAIS_202403211200_D05_clip194_start1638_386_1926_749.mp4,Lying
CORDEMAIS_202403211300_D08_clip116_start1092_315_1224_537.mp4,Scratching
CORDEMAIS_202403211300_D08_clip58_start1597_376_1796_568.mp4,Lying
CORDEMAIS_202403221000_D05_clip57_start178_359_656_724.mp4,Standing
CORDEMAIS_202403221200_D03_clip179_start1373_344_1547_462.mp4,Lying
CORDEMAIS_202403221200_D03_clip71_start2151_551_2436_802.mp4,Scratching
CORDEMAIS_202403221500_D03_clip102_start905_216_1057_398.mp4,Standing
CORDEMAIS_202403230900_D02_clip154_start1489_162_1618_288.mp4,Standing
CORDEMAIS_202403230900_D06_clip65_start535_532_701_689.mp4,Lying
CORDEMAIS_202403231300_D02_clip160_start2052_588_2460_991.mp4,Walking
CORDEMAIS_202403231300_D06_clip179_start1077_426_1191_587.mp4,Standing
CORDEMAIS_202403241600_D01_clip30_start0_562_390_1008.mp4,Lying
CORDEMAIS_202403250900_D01_clip92_start276_709_1458_1401.mp4,Lying
CORDEMAIS_202403250900_D06_clip100_start641_535_786_660.mp4,Lying
CORDEMAIS_202403251200_D08_clip70_start1947_380_2106_538.mp4,Lying
CORDEMAIS_202403251400_D03_clip170_start1110_408_1492_659.mp4,Lying
CORDEMAIS_202403251400_D03_clip171_start1865_316_1958_413.mp4,Self-grooming
CORDEMAIS_202403251400_D08_clip127_start932_330_1069_567.mp4,Standing
CORDEMAIS_202403261200_D05_clip218_start1725_593_2389_1171.mp4,Walking
CORDEMAIS_202403270900_D05_clip155_start2150_505_2400_683.mp4,Lying
CORDEMAIS_202403270900_D05_clip216_start739_216_1066_399.mp4,Lying
CORDEMAIS_202403270900_D05_clip50_start1000_276_1289_654.mp4,Standing
CORDEMAIS_202403270900_D05_clip91_start1088_46_1268_139.mp4,Feeding
CORDEMAIS_202403270900_D08_clip71_start1430_380_1609_529.mp4,Lying
CORDEMAIS_202403281000_D08_clip20_start1073_387_1259_524.mp4,Lying
CORDEMAIS_202403281400_D01_clip354_start1421_276_2363_1439.mp4,Standing
CORDEMAIS_202403281400_D01_clip74_start0_614_950_1235.mp4,Lying
CORDEMAIS_202403291200_D05_clip113_start530_655_1377_1439.mp4,Standing
CORDEMAIS_202403291200_D06_clip205_start0_791_270_1137.mp4,Lying
CORDEMAIS_202403291200_D06_clip205_start354_745_821_1150.mp4,Lying
CORDEMAIS_202403291300_D08_clip162_start440_503_575_589.mp4,Lying
CORDEMAIS_202403291300_D08_clip214_start1938_300_2123_527.mp4,Standing
CORDEMAIS_202403291500_D05_clip25_start996_761_1974_1238.mp4,Standing
CORDEMAIS_202403311000_D01_clip31_start274_532_954_1294.mp4,Lying
CORDEMAIS_202403311000_D02_clip151_start2383_444_2523_624.mp4,Lying
CORDEMAIS_202403311000_D02_clip90_start1892_436_2177_688.mp4,Self-grooming
CORDEMAIS_202403311000_D03_clip212_start1119_391_1422_659.mp4,Lying
CORDEMAIS_202403311100_D06_clip40_start1350_506_1651_678.mp4,Standing
CORDEMAIS_202403311400_D03_clip1_start846_60_907_134.mp4,Feeding
CORDEMAIS_202403311400_D05_clip142_start860_231_1207_440.mp4,Lying
CORDEMAIS_202403311500_D05_clip107_start1356_392_1784_634.mp4,Lying
CORDEMAIS_202403311500_D05_clip119_start1486_111_1591_221.mp4,Feeding
CORDEMAIS_202403311500_D05_clip137_start1904_490_2163_876.mp4,Lying
CORDEMAIS_202403311500_D05_clip142_start782_136_1006_379.mp4,Standing
CORDEMAIS_202403311500_D05_clip190_start1904_466_2172_879.mp4,Lying
CORDEMAIS_202403311600_D07_clip58_start2178_565_2390_804.mp4,Standing
CORDEMAIS_202404010900_D08_clip16_start1036_485_1248_939.mp4,Feeding
CORDEMAIS_202404011100_D06_clip118_start653_510_842_669.mp4,Lying
CORDEMAIS_202404021200_D05_clip153_start2019_344_2257_588.mp4,Standing
CORDEMAIS_202404021400_D08_clip223_start1646_485_1835_999.mp4,Feeding
CORDEMAIS_202404021400_D08_clip81_start1237_395_1422_548.mp4,Lying
CORDEMAIS_202404021500_D07_clip176_start729_931_1645_1439.mp4,Walking
CORDEMAIS_202404031100_D02_clip130_start1036_254_1170_522.mp4,Standing
CORDEMAIS_202404031200_D02_clip145_start1350_155_1509_284.mp4,Standing
CORDEMAIS_202404031400_D05_clip97_start1587_472_1922_884.mp4,Lying
CORDEMAIS_202404031500_D06_clip112_start393_487_509_610.mp4,Standing
CORDEMAIS_202404051200_D08_clip43_start1099_385_1266_547.mp4,Lying
CORDEMAIS_202404051300_D06_clip243_start356_706_670_1194.mp4,Lying
CORDEMAIS_202404051300_D06_clip81_start1638_491_1892_772.mp4,Standing
CORDEMAIS_202404051400_D06_clip213_start0_800_311_1133.mp4,Lying
CORDEMAIS_202404060900_D03_clip167_start1686_241_1760_375.mp4,Feeding
CORDEMAIS_202404060900_D03_clip215_start1777_278_1919_419.mp4,Feeding
CORDEMAIS_202404060900_D03_clip27_start1771_436_1955_847.mp4,Drinking
CORDEMAIS_202404061000_D08_clip55_start2227_381_2433_550.mp4,Lying
CORDEMAIS_202404061200_D06_clip197_start399_770_648_1180.mp4,Lying
CORDEMAIS_202404061400_D02_clip63_start2237_621_2550_932.mp4,Standing
CORDEMAIS_202404061400_D07_clip190_start707_823_1580_1439.mp4,Drinking
CORDEMAIS_202404070900_D08_clip141_start1077_399_1297_543.mp4,Lying
CORDEMAIS_202404071000_D08_clip217_start1071_371_1331_544.mp4,Lying
CORDEMAIS_202404081000_D08_clip2_start1139_525_1637_975.mp4,Feeding
CORDEMAIS_202404081400_D02_clip74_start998_229_1218_343.mp4,Lying
CORDEMAIS_202404081500_D06_clip9_start1851_453_1947_574.mp4,Lying
CORDEMAIS_202404091000_D06_clip155_start610_798_1014_1154.mp4,Lying
CORDEMAIS_202404091000_D06_clip86_start1643_467_1884_672.mp4,Standing
CORDEMAIS_202404091300_D05_clip131_start613_151_839_311.mp4,Lying
CORDEMAIS_202404091300_D05_clip226_start920_450_1492_978.mp4,Standing
CORDEMAIS_202404091500_D02_clip55_start1227_150_1349_413.mp4,Standing
CORDEMAIS_202404091600_D07_clip116_start2001_741_2559_1163.mp4,Standing
CORDEMAIS_202404091600_D07_clip86_start1982_868_2454_1439.mp4,Standing
CYPRES_202502211300_D06_fixed_clip273_start157_667_391_1158.mp4,Feeding
CYPRES_202502221600_D06_fixed_clip332_start1702_850_1883_1140.mp4,Feeding
CYPRES_202502231000_D06_fixed_clip42_start585_671_866_1078.mp4,Feeding
CYPRES_202502241000_D06_fixed_clip185_start2230_642_2400_779.mp4,Walking
CYPRES_202502241100_D03_fixed_clip253_start1022_128_1189_339.mp4,Standing
CYPRES_202502251600_D06_fixed_clip104_start1874_700_2199_1040.mp4,Feeding
CYPRES_202502251600_D06_fixed_clip39_start1219_570_1429_807.mp4,Standing
CYPRES_202502271000_D03_fixed_clip311_start535_325_827_565.mp4,Lying
CYPRES_202502271100_D01_fixed_clip11_start1972_71_2048_180.mp4,Feeding
CYPRES_202502271100_D01_fixed_clip339_start293_368_641_669.mp4,Lying
CYPRES_202502271100_D01_fixed_clip33_start1724_206_2052_750.mp4,Standing
CYPRES_202502271100_D01_fixed_clip41_start2123_579_2559_1057.mp4,Standing
CYPRES_202502271100_D06_fixed_clip32_start410_450_581_664.mp4,Standing
CYPRES_202502271400_D03_fixed_clip229_start543_355_759_568.mp4,Lying
CYPRES_202502271400_D03_fixed_clip425_start588_251_907_697.mp4,Standing
CYPRES_202502271400_D03_fixed_clip501_start871_145_998_339.mp4,Standing
CYPRES_202502271600_D06_fixed_clip342_start938_495_1180_794.mp4,Standing
CYPRES_202502281100_D06_fixed_clip262_start987_415_1255_552.mp4,Standing
CYPRES_202502281400_D03_fixed_clip135_start215_256_536_540.mp4,Standing
CYPRES_202503011100_D01_fixed_clip272_start2290_656_2559_1090.mp4,Standing
CYPRES_202503011100_D01_fixed_clip296_start2348_371_2559_612.mp4,Lying
CYPRES_202503011100_D01_fixed_clip298_start1311_80_1635_223.mp4,Standing
CYPRES_202503011200_D03_fixed_clip131_start2261_253_2341_346.mp4,Scratching
CYPRES_202503011200_D03_fixed_clip6_start1726_304_1972_836.mp4,Standing
CYPRES_202503011400_D03_fixed_clip286_start0_840_359_1129.mp4,Lying
CYPRES_202503011600_D03_fixed_clip21_start1618_183_1978_323.mp4,Walking
CYPRES_202503011600_D03_fixed_clip21_start61_365_331_578.mp4,Lying
CYPRES_202503011600_D03_fixed_clip315_start991_333_1171_428.mp4,Lying
CYPRES_202503011600_D03_fixed_clip55_start924_323_1172_596.mp4,Lying
CYPRES_202503020900_D01_fixed_clip140_start964_103_1048_258.mp4,Feeding
CYPRES_202503020900_D01_fixed_clip330_start2191_230_2479_667.mp4,Standing
CYPRES_202503020900_D01_fixed_clip475_start349_310_779_773.mp4,Standing
CYPRES_202503021200_D06_fixed_clip54_start632_443_996_674.mp4,Standing
CYPRES_202503021200_D06_fixed_clip9_start570_675_761_994.mp4,Feeding
CYPRES_202503031000_D06_fixed_clip209_start408_669_571_1147.mp4,Feeding
CYPRES_202503031000_D06_fixed_clip237_start1542_714_1737_1030.mp4,Feeding
CYPRES_202503031500_D06_fixed_clip152_start1736_704_1906_1034.mp4,Feeding
CYPRES_202503041100_D03_fixed_clip339_start737_157_915_272.mp4,Standing
CYPRES_202503041400_D01_fixed_clip309_start1179_357_1482_694.mp4,Lying
CYPRES_202503041400_D03_fixed_clip4_start1434_375_1697_678.mp4,Lying
CYPRES_202503041500_D03_fixed_clip255_start61_356_320_534.mp4,Lying
CYPRES_202503041500_D03_fixed_clip353_start32_906_666_1341.mp4,Lying
CYPRES_202503041500_D03_fixed_clip51_start490_143_579_219.mp4,Feeding
CYPRES_202503041500_D06_fixed_clip50_start457_656_826_1143.mp4,Feeding
CYPRES_202503050900_D03_fixed_clip262_start1183_484_1995_1138.mp4,Standing
CYPRES_202503050900_D03_fixed_clip78_start738_261_1217_674.mp4,Standing
CYPRES_202503051100_D01_fixed_clip178_start890_375_1251_720.mp4,Lying
CYPRES_202503051100_D01_fixed_clip301_start10_1037_422_1439.mp4,Lying
CYPRES_202503051100_D01_fixed_clip325_start417_455_688_728.mp4,Lying
CYPRES_202503051600_D01_fixed_clip315_start337_431_534_757.mp4,Lying
CYPRES_202503051600_D01_fixed_clip71_start489_425_674_653.mp4,Lying
CYPRES_202503061000_D03_fixed_clip235_start772_141_1030_268.mp4,Standing
CYPRES_202503061000_D06_fixed_clip246_start542_685_790_1227.mp4,Feeding
CYPRES_202503061000_D06_fixed_clip305_start2452_856_2524_1078.mp4,Feeding
CYPRES_202503061100_D01_fixed_clip219_start424_311_665_722.mp4,Standing
CYPRES_202503061100_D06_fixed_clip43_start141_579_523_792.mp4,Standing
CYPRES_202503061100_D06_fixed_clip86_start164_669_360_965.mp4,Standing
CYPRES_202503061300_D03_fixed_clip248_start108_367_298_524.mp4,Lying
CYPRES_202503061300_D03_fixed_clip53_start827_351_1156_684.mp4,Standing
CYPRES_202503061300_D03_fixed_clip93_start1548_291_1692_420.mp4,Lying
CYPRES_202503061400_D03_fixed_clip102_start370_351_646_551.mp4,Lying
CYPRES_202503061400_D03_fixed_clip148_start667_322_940_613.mp4,Lying
CYPRES_202503061500_D01_fixed_clip267_start621_290_915_379.mp4,Other
CYPRES_202503070900_D03_fixed_clip346_start1477_259_1695_703.mp4,Standing
CYPRES_202503071500_D01_fixed_clip113_start348_483_977_855.mp4,Standing
CYPRES_202503071500_D01_fixed_clip68_start1785_61_1883_232.mp4,Feeding
CYPRES_202503090900_D01_fixed_clip169_start1542_206_1768_625.mp4,Standing
CYPRES_202503090900_D01_fixed_clip306_start1716_344_1981_619.mp4,Lying
CYPRES_202503090900_D01_fixed_clip492_start950_383_1233_675.mp4,Lying
CYPRES_202503090900_D01_fixed_clip498_start2052_87_2258_199.mp4,Feeding
CYPRES_202503091300_D03_fixed_clip232_start1413_393_1666_676.mp4,Lying
CYPRES_202503091300_D03_fixed_clip284_start1502_299_1691_424.mp4,Lying
CYPRES_202503091600_D06_fixed_clip419_start518_665_842_1219.mp4,Feeding
CYPRES_202503100900_D03_fixed_clip182_start1537_120_1618_296.mp4,Feeding
CYPRES_202503100900_D03_fixed_clip218_start1137_114_1289_244.mp4,Feeding
CYPRES_202503101000_D06_fixed_clip101_start0_643_225_1145.mp4,Feeding
CYPRES_202503101000_D06_fixed_clip144_start280_669_719_974.mp4,Feeding
CYPRES_202503101100_D01_fixed_clip238_start1742_343_2318_747.mp4,Standing
CYPRES_202503101100_D01_fixed_clip7_start1200_312_1547_635.mp4,Lying
CYPRES_202503101300_D06_fixed_clip429_start0_822_75_1098.mp4,Feeding
CYPRES_202503101300_D06_fixed_clip97_start1430_499_1553_803.mp4,Standing
CYPRES_202503111100_D01_fixed_clip12_start1276_233_1509_777.mp4,Standing
CYPRES_202503111100_D01_fixed_clip55_start330_425_537_712.mp4,Lying
CYPRES_202503111100_D01_fixed_clip84_start1019_97_1092_209.mp4,Feeding
CYPRES_202503111100_D01_fixed_clip84_start1636_307_2017_594.mp4,Lying
CYPRES_202503111100_D01_fixed_clip8_start671_451_978_743.mp4,Lying
CYPRES_202503111100_D06_fixed_clip165_start2024_710_2441_1095.mp4,Feeding
CYPRES_202503111400_D01_fixed_clip315_start408_219_568_298.mp4,Walking
CYPRES_202503120900_D01_fixed_clip233_start135_509_532_970.mp4,Walking
CYPRES_202503121200_D06_fixed_clip23_start852_487_1189_797.mp4,Scratching
SAULAIE_202503151200_D04_fixed_clip232_start1588_501_1741_727.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip148_start1467_548_2240_943.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip165_start1542_1069_2302_1439.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip16_start1507_311_1687_462.mp4,Lying
SAULAIE_202503151400_D02_fixed_clip282_start38_270_602_670.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip155_start1398_316_1511_408.mp4,Lying
SAULAIE_202503151500_D03_fixed_clip155_start1501_135_1633_289.mp4,Standing
SAULAIE_202503151600_D08_fixed_clip198_start1022_799_1408_1318.mp4,Feeding
SAULAIE_202503161100_D01_fixed_clip65_start908_515_1264_1012.mp4,Lying
SAULAIE_202503161100_D03_fixed_clip253_start987_106_1076_269.mp4,Walking
SAULAIE_202503161200_D03_fixed_clip220_start129_861_390_1263.mp4,Feeding
SAULAIE_202503161200_D03_fixed_clip277_start1039_868_1307_1439.mp4,Feeding
SAULAIE_202503161200_D03_fixed_clip277_start280_875_542_1439.mp4,Feeding
SAULAIE_202503161200_D03_fixed_clip96_start129_316_433_535.mp4,Standing
SAULAIE_202503161300_D01_fixed_clip216_start1609_456_1909_1003.mp4,Standing
SAULAIE_202503161300_D03_fixed_clip208_start1624_330_1781_428.mp4,Lying
SAULAIE_202503161300_D03_fixed_clip288_start1622_482_1900_689.mp4,Lying
SAULAIE_202503161600_D01_fixed_clip347_start1636_215_1716_356.mp4,Feeding
SAULAIE_202503171300_D08_fixed_clip304_start1880_221_2017_318.mp4,Walking
SAULAIE_202503181000_D01_fixed_clip50_start1251_380_1494_535.mp4,Lying
SAULAIE_202503181300_D02_fixed_clip145_start1631_744_2381_1155.mp4,Lying
SAULAIE_202503181300_D02_fixed_clip222_start76_605_600_951.mp4,Lying
SAULAIE_202503181300_D02_fixed_clip358_start1343_171_2022_530.mp4,Standing
SAULAIE_202503181300_D02_fixed_clip358_start1611_747_2391_1210.mp4,Lying
SAULAIE_202503181300_D02_fixed_clip96_start1538_1065_2304_1439.mp4,Lying
SAULAIE_202503181400_D03_fixed_clip263_start1640_442_1860_747.mp4,Lying
SAULAIE_202503181600_D04_fixed_clip131_start747_266_852_345.mp4,Lying
SAULAIE_202503181600_D04_fixed_clip329_start2097_326_2150_419.mp4,Drinking
SAULAIE_202503190900_D01_fixed_clip280_start1564_568_1971_975.mp4,Lying
SAULAIE_202503190900_D04_fixed_clip48_start1896_495_2160_702.mp4,Lying
SAULAIE_202503190900_D08_fixed_clip99_start1128_347_1292_433.mp4,Lying
SAULAIE_202503191100_D02_fixed_clip279_start366_197_668_518.mp4,Standing
SAULAIE_202503191300_D04_fixed_clip202_start1111_372_1286_639.mp4,Drinking
SAULAIE_202503191400_D01_fixed_clip284_start64_476_553_908.mp4,Standing
SAULAIE_202503191400_D01_fixed_clip346_start1631_371_1915_535.mp4,Lying
SAULAIE_202503191400_D08_fixed_clip129_start427_464_542_713.mp4,Standing
SAULAIE_202503191600_D02_fixed_clip241_start897_35_1101_128.mp4,Lying
SAULAIE_202503191600_D02_fixed_clip324_start595_170_946_285.mp4,Lying
SAULAIE_202503200900_D02_fixed_clip123_start364_326_729_535.mp4,Lying
SAULAIE_202503200900_D04_fixed_clip237_start203_697_599_950.mp4,Standing
SAULAIE_202503201100_D01_fixed_clip163_start111_630_459_939.mp4,Lying
SAULAIE_202503201100_D04_fixed_clip238_start1514_489_1748_728.mp4,Lying
SAULAIE_202503201100_D04_fixed_clip54_start1377_810_1605_1423.mp4,Feeding
SAULAIE_202503201100_D08_fixed_clip287_start863_470_1165_700.mp4,Lying
SAULAIE_202503201200_D03_fixed_clip305_start1281_883_1625_1439.mp4,Feeding
SAULAIE_202503201200_D03_fixed_clip339_start952_897_1230_1439.mp4,Feeding
SAULAIE_202503201300_D02_fixed_clip262_start168_437_641_715.mp4,Lying
SAULAIE_202503201300_D02_fixed_clip284_start443_231_860_484.mp4,Lying
SAULAIE_202503201400_D08_fixed_clip60_start1604_784_1876_1239.mp4,Feeding
SAULAIE_202503211000_D01_fixed_clip341_start1009_207_1106_384.mp4,Feeding
SAULAIE_202503211000_D01_fixed_clip467_start1892_594_2202_1073.mp4,Lying
SAULAIE_202503211000_D01_fixed_clip69_start2123_606_2462_959.mp4,Lying
SAULAIE_202503211100_D02_fixed_clip328_start459_240_865_445.mp4,Lying
SAULAIE_202503220900_D03_fixed_clip131_start244_181_448_307.mp4,Standing
SAULAIE_202503220900_D03_fixed_clip327_start926_146_1020_307.mp4,Walking
SAULAIE_202503221100_D04_fixed_clip249_start1548_526_1739_708.mp4,Lying
SAULAIE_202503221100_D04_fixed_clip28_start179_540_399_753.mp4,Lying
SAULAIE_202503221100_D04_fixed_clip297_start493_525_667_744.mp4,Lying
SAULAIE_202503221100_D04_fixed_clip87_start1428_487_1560_719.mp4,Lying
SAULAIE_202503221400_D04_fixed_clip225_start1073_246_1209_382.mp4,Standing
SAULAIE_202503221400_D04_fixed_clip85_start1883_296_1982_404.mp4,Scratching
SAULAIE_202503221500_D02_fixed_clip250_start720_109_1003_255.mp4,Lying
SAULAIE_202503230900_D03_fixed_clip346_start1493_135_1626_300.mp4,Standing
SAULAIE_202503231100_D02_fixed_clip349_start283_424_601_713.mp4,Lying
SAULAIE_202503231100_D04_fixed_clip204_start471_535_692_751.mp4,Lying
SAULAIE_202503231100_D04_fixed_clip324_start703_566_1156_828.mp4,Standing
SAULAIE_202503240900_D01_fixed_clip322_start1209_426_1563_1004.mp4,Standing
SAULAIE_202503240900_D03_fixed_clip271_start980_110_1038_192.mp4,Walking
SAULAIE_202503240900_D03_fixed_clip95_start1435_460_1701_700.mp4,Lying
SAULAIE_202503241200_D02_fixed_clip244_start1679_1062_2416_1439.mp4,Lying
SAULAIE_202503241200_D02_fixed_clip80_start489_1067_711_1439.mp4,Walking
SAULAIE_202503251000_D04_fixed_clip154_start764_397_880_506.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip293_start684_816_1011_1439.mp4,Feeding
SAULAIE_202503251100_D08_fixed_clip185_start90_555_275_743.mp4,Lying
SAULAIE_202503260900_D08_fixed_clip281_start1051_216_1285_343.mp4,Standing
SAULAIE_202503260900_D08_fixed_clip29_start1663_786_1902_1435.mp4,Feeding
SAULAIE_202503261000_D04_fixed_clip321_start1928_784_2285_1334.mp4,Feeding
BUISSON_202410161200_D04_clip22_start542_270_658_311.mp4,Standing
BUISSON_202410161200_D04_clip28_start1658_350_1768_448.mp4,Lying
BUISSON_202410161200_D04_clip85_start1892_549_2025_664.mp4,Lying
BUISSON_202410170900_D05_clip166_start957_395_1379_659.mp4,Standing
BUISSON_202410171400_D04_clip179_start2207_478_2345_648.mp4,Standing
BUISSON_202410171400_D05_clip488_start2198_415_2471_699.mp4,Walking
BUISSON_202410180900_D02_fixed_clip174_start1537_1146_1916_1439.mp4,Lying
BUISSON_202410180900_D02_fixed_clip309_start399_937_968_1388.mp4,Lying
BUISSON_202410170900_D01_fixed_clip428_start1468_1057_2150_1439.mp4,Lying
BUISSON_202410170900_D01_fixed_clip68_start1862_332_2171_660.mp4,Lying
BUISSON_202410170900_D05_clip355_start455_535_658_775.mp4,Standing
BUISSON_202410171400_D04_clip178_start2473_511_2559_624.mp4,Standing
BUISSON_202410180900_D01_fixed_clip223_start1945_990_2559_1439.mp4,Lying
BUISSON_202410180900_D04_clip284_start173_346_323_469.mp4,Lying
BUISSON_202410180900_D04_clip324_start1714_386_1906_582.mp4,Lying
BUISSON_202410180900_D04_clip324_start2436_517_2559_647.mp4,Lying
BUISSON_202410180900_D04_clip49_start1030_459_1189_604.mp4,Lying
BUISSON_202410180900_D04_clip49_start1316_445_1627_648.mp4,Lying
BUISSON_202410181000_D02_fixed_clip130_start781_240_931_338.mp4,Feeding
BUISSON_202410181000_D02_fixed_clip340_start2399_228_2559_330.mp4,Standing
BUISSON_202410181300_D04_clip208_start1558_336_1811_492.mp4,Walking
BUISSON_202410181400_D05_clip317_start1110_515_1520_1001.mp4,Feeding
BUISSON_202410181400_D05_clip362_start783_511_1172_1001.mp4,Feeding
BUISSON_202410181500_D01_fixed_clip210_start367_195_525_274.mp4,Scratching
BUISSON_202410181500_D01_fixed_clip248_start2348_229_2400_272.mp4,Scratching
BUISSON_202410181500_D01_fixed_clip96_start381_328_795_649.mp4,Lying
BUISSON_202410181600_D05_clip34_start1783_216_1929_378.mp4,Walking
BUISSON_202410181600_D05_clip34_start790_546_1141_1083.mp4,Feeding
BUISSON_202410190900_D01_fixed_clip343_start952_117_1027_244.mp4,Feeding
BUISSON_202410190900_D02_fixed_clip248_start1291_188_1378_304.mp4,Feeding
BUISSON_202410190900_D02_fixed_clip268_start1279_190_1359_336.mp4,Feeding
BUISSON_202410190900_D02_fixed_clip295_start1760_174_1845_254.mp4,Feeding
BUISSON_202410190900_D06_clip182_start232_471_335_613.mp4,Standing
BUISSON_202410191000_D03_clip292_start385_602_551_700.mp4,Lying
BUISSON_202410191000_D05_clip347_start1147_342_1319_558.mp4,Lying
BUISSON_202410191000_D06_clip157_start579_459_967_684.mp4,Standing
BUISSON_202410191000_D06_clip345_start511_389_617_643.mp4,Feeding
BUISSON_202410191100_D03_clip145_start1617_540_1751_726.mp4,Lying
BUISSON_202410191100_D03_clip201_start206_685_475_934.mp4,Feeding
BUISSON_202410191100_D03_clip470_start1400_578_1544_714.mp4,Lying
BUISSON_202410191100_D03_clip470_start2219_565_2381_730.mp4,Lying
BUISSON_202410191100_D06_clip180_start1928_167_1987_264.mp4,Feeding
BUISSON_202410191100_D06_clip322_start1042_520_1332_683.mp4,Lying
BUISSON_202410191100_D06_clip322_start242_475_363_652.mp4,Feeding
BUISSON_202410191200_D03_clip338_start1183_516_1396_724.mp4,Lying
BUISSON_202410191400_D04_clip129_start852_585_1209_930.mp4,Standing
BUISSON_202410191400_D04_clip168_start2440_509_2559_649.mp4,Lying
BUISSON_202410191400_D04_clip82_start1521_405_1648_734.mp4,Standing
BUISSON_202410200900_D01_fixed_clip163_start1719_271_1861_393.mp4,Lying
BUISSON_202410200900_D01_fixed_clip224_start2267_405_2527_704.mp4,Lying
BUISSON_202410200900_D01_fixed_clip264_start1684_135_1946_224.mp4,Standing
BUISSON_202410200900_D01_fixed_clip285_start2038_380_2346_619.mp4,Lying
BUISSON_202410200900_D01_fixed_clip300_start0_416_177_704.mp4,Lying
BUISSON_202410200900_D01_fixed_clip300_start2170_221_2340_283.mp4,Standing
BUISSON_202410200900_D01_fixed_clip37_start604_165_688_240.mp4,Standing
BUISSON_202410200900_D01_fixed_clip37_start870_335_1157_636.mp4,Lying
BUISSON_202410200900_D02_fixed_clip135_start1618_446_2027_794.mp4,Lying
BUISSON_202410200900_D02_fixed_clip304_start1619_474_2036_800.mp4,Lying
BUISSON_202410200900_D02_fixed_clip332_start2521_284_2559_343.mp4,Self-grooming
BUISSON_202410200900_D03_clip236_start0_690_235_944.mp4,Feeding
BUISSON_202410200900_D03_clip255_start1023_476_1174_576.mp4,Lying
BUISSON_202410200900_D03_clip34_start2248_615_2355_728.mp4,Lying
BUISSON_202410201000_D03_clip122_start1401_581_1541_716.mp4,Lying
BUISSON_202410201400_D04_clip126_start303_411_406_485.mp4,Lying
BUISSON_202410201400_D04_clip22_start822_431_1057_556.mp4,Lying
BUISSON_202410201400_D04_clip354_start543_436_746_606.mp4,Standing
BUISSON_202410201400_D04_clip42_start2023_415_2159_598.mp4,Standing
BUISSON_202410201400_D04_clip74_start631_405_786_533.mp4,Lying
BUISSON_202410210900_D02_fixed_clip251_start553_280_658_357.mp4,Feeding
BUISSON_202410211000_D02_fixed_clip104_start2441_285_2532_337.mp4,Standing
BUISSON_202410211000_D02_fixed_clip106_start1670_164_1766_350.mp4,Feeding
BUISSON_202410211000_D02_fixed_clip71_start1981_180_2066_314.mp4,Feeding
BUISSON_202410211100_D01_fixed_clip239_start2420_449_2559_732.mp4,Standing
BUISSON_202410211100_D01_fixed_clip259_start665_311_848_414.mp4,Standing
BUISSON_202410211100_D01_fixed_clip279_start178_420_435_754.mp4,Lying
BUISSON_202410211100_D01_fixed_clip295_start162_242_347_369.mp4,Standing
BUISSON_202410211100_D01_fixed_clip295_start1974_360_2168_683.mp4,Lying
BUISSON_202410211100_D01_fixed_clip300_start2485_290_2559_343.mp4,Standing
